methotrexate	noscapine	0.6	3.7536182403564453	0.7885125279426575
methotrexate	methylprednisolone	0.6	3.766209840774536	0.8066415786743164
methotrexate	podophyllotoxin	0.6	3.6386516094207764	0.84022456407547
methotrexate	celastrol	0.6	3.544673204421997	0.8513023853302002
methotrexate	daunorubicin	0.6	3.439293146133423	0.8336024284362793
methotrexate	estramustine	0.6	3.7643864154815674	0.7981037497520447
methotrexate	isotretinoin	0.6	2.660755157470703	0.9445796012878418
methotrexate	tamoxifen	0.6	0.8466455936431885	0.9961627125740051
methotrexate	wortmannin	0.6	2.898271322250366	0.9235430359840393
methotrexate	oxidopamine	0.6	3.775029420852661	0.8081488013267517
methotrexate	mitoxantrone	0.6	2.6420886516571045	0.9184780716896057
methotrexate	tanespimycin	0.6	2.97310471534729	0.9168636202812195
methotrexate	emodin	0.6	3.4334468841552734	0.8386917114257812
methotrexate	vinorelbine	0.6	3.773237943649292	0.8244209289550781
methotrexate	irinotecan	0.6	3.404370069503784	0.8740114569664001
methotrexate	7-hydroxystaurosporine	0.6	3.752849578857422	0.8182527422904968
methotrexate	kenpaullone	0.6	2.7893617153167725	0.9299777150154114
methotrexate	gambogic acid	0.6	3.0018961429595947	0.911329448223114
methotrexate	vorinostat	0.6	1.5663652420043945	0.9829728603363037
methotrexate	entinostat	0.6	3.208784341812134	0.8780418038368225
methotrexate	belinostat	0.6	2.9961678981781006	0.882274329662323
methotrexate	cyclopamine	0.6	3.5315139293670654	0.8344724774360657
methotrexate	nelfinavir	0.6	3.680617094039917	0.848942756652832
methotrexate	olaparib	0.6	3.099069356918335	0.8426448702812195
methotrexate	shogaol	0.6	3.736060380935669	0.8043193221092224
methotrexate	trametinib	0.6	3.725194215774536	0.8398194313049316
methotrexate	idelalisib	0.6	3.562863349914551	0.8236411213874817
methotrexate	navitoclax	0.6	3.1830520629882812	0.8872809410095215
methotrexate	panobinostat	0.6	nan	0.8896713256835938
methotrexate	ibrutinib	0.6	2.407050371170044	0.9454167485237122
methotrexate	dabrafenib	0.6	3.3923261165618896	0.8493671417236328
methotrexate	ipatasertib	0.6	3.1985483169555664	0.8710389137268066
methotrexate	ceritinib	0.6	0.8631829619407654	0.9970926642417908
methotrexate	dactolisib	0.6	2.3838307857513428	0.9399808049201965
noscapine	methylprednisolone	0.6	3.8317296504974365	0.8004722595214844
noscapine	podophyllotoxin	0.6	3.8615901470184326	0.8044968247413635
noscapine	celastrol	0.6	3.7340104579925537	0.7804689407348633
noscapine	daunorubicin	0.6	4.0438385009765625	0.7759368419647217
noscapine	estramustine	0.6	4.132385730743408	0.7132751941680908
noscapine	isotretinoin	0.6	3.6906964778900146	0.8127772212028503
noscapine	tamoxifen	0.6	2.5282065868377686	0.9357544779777527
noscapine	wortmannin	0.6	3.520169973373413	0.8291968703269958
noscapine	oxidopamine	0.6	3.9830825328826904	0.7506946921348572
noscapine	mitoxantrone	0.6	2.518810749053955	0.9285038113594055
noscapine	tanespimycin	0.6	3.999044418334961	0.7659518122673035
noscapine	emodin	0.6	3.836979627609253	0.8068289756774902
noscapine	vinorelbine	0.6	4.287063121795654	0.6931853294372559
noscapine	irinotecan	0.6	3.8525197505950928	0.8053992390632629
noscapine	7-hydroxystaurosporine	0.6	4.226558208465576	0.707521915435791
noscapine	kenpaullone	0.6	2.83773136138916	0.9019305109977722
noscapine	gambogic acid	0.6	3.512131452560425	0.8476498126983643
noscapine	vorinostat	0.6	2.9687278270721436	0.9025700688362122
noscapine	entinostat	0.6	3.3020074367523193	0.8604424595832825
noscapine	belinostat	0.6	2.589198112487793	0.9319997429847717
noscapine	cyclopamine	0.6	4.209223747253418	0.7330347895622253
noscapine	nelfinavir	0.6	4.018977642059326	0.7618575096130371
noscapine	olaparib	0.6	3.726494550704956	0.8262489438056946
noscapine	shogaol	0.6	4.245370388031006	0.6998890042304993
noscapine	trametinib	0.6	4.080831050872803	0.7657907605171204
noscapine	idelalisib	0.6	4.138402462005615	0.7547011375427246
noscapine	navitoclax	0.6	4.105668067932129	0.7619151473045349
noscapine	panobinostat	0.6	2.3616092205047607	0.9364741444587708
noscapine	ibrutinib	0.6	4.032263278961182	0.777834415435791
noscapine	dabrafenib	0.6	4.093655109405518	0.75034499168396
noscapine	ipatasertib	0.6	3.612562894821167	0.8300310969352722
noscapine	ceritinib	0.6	0.7773069739341736	0.995337963104248
noscapine	dactolisib	0.6	3.040839433670044	0.9006569981575012
methylprednisolone	podophyllotoxin	0.6	4.14148473739624	0.7442684173583984
methylprednisolone	celastrol	0.6	3.4454386234283447	0.8444810509681702
methylprednisolone	daunorubicin	0.6	3.8918240070343018	0.8117697834968567
methylprednisolone	estramustine	0.6	4.094154357910156	0.7625516057014465
methylprednisolone	isotretinoin	0.6	3.162482500076294	0.899028480052948
methylprednisolone	tamoxifen	0.6	0.6981115341186523	0.9992802739143372
methylprednisolone	wortmannin	0.6	3.28159236907959	0.8606113791465759
methylprednisolone	oxidopamine	0.6	3.860952615737915	0.8048627972602844
methylprednisolone	mitoxantrone	0.6	2.3571417331695557	0.9434313178062439
methylprednisolone	tanespimycin	0.6	3.7174274921417236	0.8212117552757263
methylprednisolone	emodin	0.6	3.21787428855896	0.8841055035591125
methylprednisolone	vinorelbine	0.6	3.8282909393310547	0.8026139140129089
methylprednisolone	irinotecan	0.6	3.454072952270508	0.8486406803131104
methylprednisolone	7-hydroxystaurosporine	0.6	4.0430145263671875	0.7601804733276367
methylprednisolone	kenpaullone	0.6	2.794191598892212	0.9232710003852844
methylprednisolone	gambogic acid	0.6	3.180626630783081	0.8860755562782288
methylprednisolone	vorinostat	0.6	2.482936382293701	0.9454159140586853
methylprednisolone	entinostat	0.6	2.8448164463043213	0.9278067946434021
methylprednisolone	belinostat	0.6	2.4453952312469482	0.9425785541534424
