methotrexate	noscapine	0.6	1.9722813367843628	0.9683065414428711
methotrexate	methylprednisolone	0.6	2.8161745071411133	0.9151595234870911
methotrexate	podophyllotoxin	0.6	2.239279270172119	0.9680799841880798
methotrexate	celastrol	0.6	1.9302711486816406	0.9613350033760071
methotrexate	daunorubicin	0.6	2.581515312194824	0.9399928450584412
methotrexate	estramustine	0.6	2.3087477684020996	0.9443845748901367
methotrexate	isotretinoin	0.6	0.7257559299468994	0.998481035232544
methotrexate	tamoxifen	0.6	1.0954519510269165	0.992803156375885
methotrexate	wortmannin	0.6	1.4875422716140747	0.9823084473609924
methotrexate	oxidopamine	0.6	1.8531626462936401	0.9724305272102356
methotrexate	mitoxantrone	0.6	0.8379401564598083	0.998617947101593
methotrexate	tanespimycin	0.6	1.7745720148086548	0.9701693654060364
methotrexate	emodin	0.6	1.324920892715454	0.9902912974357605
methotrexate	vinorelbine	0.6	2.7917330265045166	0.906919002532959
methotrexate	irinotecan	0.6	1.7351421117782593	0.9846145510673523
methotrexate	7-hydroxystaurosporine	0.6	2.2279374599456787	0.9594218134880066
methotrexate	kenpaullone	0.6	2.369405508041382	0.9489060044288635
methotrexate	gambogic acid	0.6	2.027830123901367	0.9623360633850098
methotrexate	vorinostat	0.6	0.6362935900688171	0.9985097050666809
methotrexate	entinostat	0.6	0.5998308062553406	0.999805748462677
methotrexate	belinostat	0.6	1.5487607717514038	0.9871048331260681
methotrexate	cyclopamine	0.6	2.5538244247436523	0.9359149932861328
methotrexate	nelfinavir	0.6	1.3964968919754028	0.9903529286384583
methotrexate	olaparib	0.6	1.5560193061828613	0.986825168132782
methotrexate	shogaol	0.6	1.8977171182632446	0.9737210273742676
methotrexate	trametinib	0.6	2.0954794883728027	0.9682171940803528
methotrexate	idelalisib	0.6	1.6057971715927124	0.9850037097930908
methotrexate	navitoclax	0.6	2.8476457595825195	0.9086154103279114
methotrexate	panobinostat	0.6	0.9586093425750732	0.9948093891143799
methotrexate	ibrutinib	0.6	1.2285594940185547	0.9939641356468201
methotrexate	dabrafenib	0.6	1.3276395797729492	0.9905874133110046
methotrexate	ipatasertib	0.6	2.617561101913452	0.9415493607521057
methotrexate	ceritinib	0.6	0.4804178774356842	0.999805748462677
methotrexate	dactolisib	0.6	1.1545021533966064	0.9936375021934509
noscapine	methylprednisolone	0.6	3.4598381519317627	0.8508173823356628
noscapine	podophyllotoxin	0.6	3.359630584716797	0.8619996905326843
noscapine	celastrol	0.6	2.5375263690948486	0.9332408905029297
noscapine	daunorubicin	0.6	3.345392942428589	0.8853387832641602
noscapine	estramustine	0.6	3.4425857067108154	0.8614967465400696
noscapine	isotretinoin	0.6	0.6960127353668213	0.9992802739143372
noscapine	tamoxifen	0.6	0.36908161640167236	1.0
noscapine	wortmannin	0.6	1.8606270551681519	0.9730484485626221
noscapine	oxidopamine	0.6	3.3121116161346436	0.8806653022766113
noscapine	mitoxantrone	0.6	1.7195225954055786	0.9760167002677917
noscapine	tanespimycin	0.6	2.180286169052124	0.9572190642356873
noscapine	emodin	0.6	2.0522472858428955	0.9697220921516418
noscapine	vinorelbine	0.6	3.330050230026245	0.859715461730957
noscapine	irinotecan	0.6	2.220811605453491	0.9567294120788574
noscapine	7-hydroxystaurosporine	0.6	3.6082375049591064	0.8167560696601868
noscapine	kenpaullone	0.6	1.1821845769882202	0.9909116625785828
noscapine	gambogic acid	0.6	2.011066198348999	0.9633684158325195
noscapine	vorinostat	0.6	1.0593069791793823	0.9957168698310852
noscapine	entinostat	0.6	1.321865200996399	0.99208003282547
noscapine	belinostat	0.6	1.6205703020095825	0.9861058592796326
noscapine	cyclopamine	0.6	3.6849985122680664	0.812929630279541
noscapine	nelfinavir	0.6	1.9892350435256958	0.9648364186286926
noscapine	olaparib	0.6	2.0933291912078857	0.9721885323524475
noscapine	shogaol	0.6	3.8129615783691406	0.8024646639823914
noscapine	trametinib	0.6	2.8963534832000732	0.911590576171875
noscapine	idelalisib	0.6	2.1767280101776123	0.9579980969429016
noscapine	navitoclax	0.6	2.820035219192505	0.9234095215797424
noscapine	panobinostat	0.6	1.1448752880096436	0.9933355450630188
noscapine	ibrutinib	0.6	1.8307433128356934	0.9773082733154297
noscapine	dabrafenib	0.6	2.9599945545196533	0.9004883170127869
noscapine	ipatasertib	0.6	2.516852855682373	0.9416500926017761
noscapine	ceritinib	0.6	0.490741103887558	0.9998343586921692
noscapine	dactolisib	0.6	1.623477578163147	0.9831790328025818
methylprednisolone	podophyllotoxin	0.6	3.1595726013183594	0.8934524059295654
methylprednisolone	celastrol	0.6	2.547322988510132	0.9317614436149597
methylprednisolone	daunorubicin	0.6	3.1966121196746826	0.8791338801383972
methylprednisolone	estramustine	0.6	3.1338376998901367	0.9063687920570374
methylprednisolone	isotretinoin	0.6	0.7761643528938293	0.9986465573310852
methylprednisolone	tamoxifen	0.6	0.7258169054985046	0.998589277267456
methylprednisolone	wortmannin	0.6	1.5265759229660034	0.9889159202575684
methylprednisolone	oxidopamine	0.6	2.8876712322235107	0.9102141261100769
methylprednisolone	mitoxantrone	0.6	1.3329583406448364	0.9910905361175537
methylprednisolone	tanespimycin	0.6	2.5118675231933594	0.9446470141410828
methylprednisolone	emodin	0.6	1.163400650024414	0.9920560717582703
methylprednisolone	vinorelbine	0.6	3.9054715633392334	0.8121818900108337
methylprednisolone	irinotecan	0.6	2.962535858154297	0.9181184768676758
methylprednisolone	7-hydroxystaurosporine	0.6	2.8576033115386963	0.9223664402961731
methylprednisolone	kenpaullone	0.6	2.0555620193481445	0.9706164002418518
methylprednisolone	gambogic acid	0.6	2.8754494190216064	0.9151373505592346
methylprednisolone	vorinostat	0.6	1.6111750602722168	0.9861237406730652
methylprednisolone	entinostat	0.6	1.5700483322143555	0.9867444038391113
methylprednisolone	belinostat	0.6	0.9227509498596191	0.9939814209938049
methylprednisolone	cyclopamine	0.6	3.1218738555908203	0.905284583568573
methylprednisolone	nelfinavir	0.6	2.060837507247925	0.9564480781555176
methylprednisolone	olaparib	0.6	1.6988506317138672	0.9741007685661316
methylprednisolone	shogaol	0.6	2.8764655590057373	0.8978525996208191
methylprednisolone	trametinib	0.6	2.932448387145996	0.9170606136322021
methylprednisolone	idelalisib	0.6	1.7948412895202637	0.9730198979377747
methylprednisolone	navitoclax	0.6	2.7742233276367188	0.9292066693305969
methylprednisolone	panobinostat	0.6	1.8596067428588867	0.9698148369789124
methylprednisolone	ibrutinib	0.6	2.375767469406128	0.9531375765800476
methylprednisolone	dabrafenib	0.6	2.564615249633789	0.9467058777809143
methylprednisolone	ipatasertib	0.6	2.118598699569702	0.9629823565483093
methylprednisolone	ceritinib	0.6	0.5291955471038818	1.0
methylprednisolone	dactolisib	0.6	1.6332030296325684	0.9798474907875061
podophyllotoxin	celastrol	0.6	2.423909902572632	0.9509512782096863
podophyllotoxin	daunorubicin	0.6	2.8801238536834717	0.9003761410713196
podophyllotoxin	estramustine	0.6	3.3217694759368896	0.8779731392860413
podophyllotoxin	isotretinoin	0.6	0.6317455768585205	0.9983153939247131
podophyllotoxin	tamoxifen	0.6	1.4306968450546265	0.9851889610290527
podophyllotoxin	wortmannin	0.6	1.0520399808883667	0.9962313771247864
podophyllotoxin	oxidopamine	0.6	2.7699410915374756	0.9219208359718323
podophyllotoxin	mitoxantrone	0.6	0.8455809950828552	0.9975103735923767
podophyllotoxin	tanespimycin	0.6	2.638103485107422	0.9327921271324158
podophyllotoxin	emodin	0.6	2.5525805950164795	0.9380929470062256
podophyllotoxin	vinorelbine	0.6	3.1616976261138916	0.9023184180259705
podophyllotoxin	irinotecan	0.6	2.0913970470428467	0.9659075736999512
podophyllotoxin	7-hydroxystaurosporine	0.6	3.071014642715454	0.8964948058128357
podophyllotoxin	kenpaullone	0.6	1.5849790573120117	0.9891929030418396
podophyllotoxin	gambogic acid	0.6	2.6238040924072266	0.9325904846191406
podophyllotoxin	vorinostat	0.6	0.970478355884552	0.9960715770721436
podophyllotoxin	entinostat	0.6	0.9939429759979248	0.9960194230079651
podophyllotoxin	belinostat	0.6	1.4006242752075195	0.990828812122345
podophyllotoxin	cyclopamine	0.6	2.5807533264160156	0.9440321922302246
podophyllotoxin	nelfinavir	0.6	1.4819469451904297	0.9888777136802673
podophyllotoxin	olaparib	0.6	1.6482576131820679	0.9834160804748535
podophyllotoxin	shogaol	0.6	2.721712112426758	0.9370967745780945
podophyllotoxin	trametinib	0.6	2.117337226867676	0.9647483229637146
podophyllotoxin	idelalisib	0.6	1.082054853439331	0.9942602515220642
podophyllotoxin	navitoclax	0.6	1.6503671407699585	0.9880585074424744
podophyllotoxin	panobinostat	0.6	2.3094568252563477	0.9491940140724182
podophyllotoxin	ibrutinib	0.6	1.9086503982543945	0.9745058417320251
podophyllotoxin	dabrafenib	0.6	2.2145755290985107	0.9602575898170471
